lease_id,property_id,market,property_class,unit_type,unit_sqft,tenure_months,lease_start_date,current_rent,market_rent,rent_increase_offered_pct,concession_months,maintenance_requests_count,maintenance_avg_response_days,feedback_theme,feedback_sentiment,feedback_text,renewed
L00165,PR005,Phoenix,B,Studio,515.0,14.3,2024-10-23,830.0,905.0,9.06,0,0,0.2,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00166,PR005,Phoenix,B,1BR,676.0,7.5,2025-05-18,1119.0,1080.0,-3.45,0,1,0.33,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00167,PR005,Phoenix,B,3BR,1186.0,19.9,2024-05-06,2002.0,2183.0,9.07,2,0,2.47,Management Responsiveness,negative,Hard to get a response from the leasing office.,0
L00168,PR005,Phoenix,B,1BR,755.0,13.2,2024-11-27,1252.0,1302.0,4.03,0,0,1.19,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00169,PR006,Nashville,C,2BR,1083.0,8.3,2025-04-25,1166.0,1160.0,-0.49,0,1,1.54,Noise,negative,Thin walls make it hard to get any quiet.,0
L00170,PR006,Nashville,C,3BR,1359.0,22.9,2024-02-04,1709.0,1720.0,0.63,2,1,2.11,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00171,PR006,Nashville,C,2BR,1096.0,1.0,2025-12-02,1467.0,1523.0,3.87,0,2,1.57,Lighting,negative,Parking lot lighting is poor at night.,0
L00172,PR006,Nashville,C,Studio,540.0,36.2,2022-12-29,713.0,721.0,1.06,1,1,0.2,Lighting,negative,Common area lighting could be improved.,1
L00173,PR006,Nashville,C,2BR,1080.0,8.2,2025-04-27,1515.0,1619.0,6.86,2,1,1.18,Lighting,negative,Common area lighting could be improved.,1
L00174,PR006,Nashville,C,1BR,763.0,11.3,2025-01-23,994.0,997.0,0.26,0,2,2.42,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00175,PR006,Nashville,C,2BR,1078.0,4.1,2025-08-29,1421.0,1489.0,4.77,1,0,2.64,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00176,PR006,Nashville,C,2BR,1025.0,19.0,2024-06-03,1176.0,1293.0,9.9,0,2,0.45,Lighting,negative,Common area lighting could be improved.,0
L00177,PR006,Nashville,C,2BR,1082.0,1.1,2025-11-29,1313.0,1363.0,3.82,1,2,1.72,Lighting,negative,Parking lot lighting is poor at night.,1
L00178,PR006,Nashville,C,1BR,778.0,28.8,2023-08-08,896.0,948.0,5.78,2,4,2.16,Cleanliness,negative,Hallways and trash areas need more attention.,1
L00179,PR006,Nashville,C,1BR,792.0,24.7,2023-12-14,1056.0,1114.0,5.46,0,0,0.2,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00180,PR006,Nashville,C,1BR,770.0,3.4,2025-09-20,1014.0,1055.0,4.04,0,1,0.25,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00181,PR006,Nashville,C,2BR,1152.0,23.2,2024-01-27,1514.0,1570.0,3.66,0,1,2.99,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00182,PR006,Nashville,C,1BR,766.0,21.6,2024-03-16,936.0,946.0,1.14,2,3,0.47,Safety,negative,Parking area doesn't feel very secure at night.,1
L00183,PR006,Nashville,C,1BR,782.0,14.0,2024-11-02,950.0,996.0,4.76,0,1,0.2,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00184,PR006,Nashville,C,2BR,1131.0,6.5,2025-06-16,1477.0,1515.0,2.58,1,1,0.65,Noise,negative,Noise from neighboring units is a constant issue.,0
L00185,PR006,Nashville,C,2BR,1068.0,4.4,2025-08-20,1322.0,1477.0,11.73,0,1,1.89,Management Responsiveness,negative,Hard to get a response from the leasing office.,0
L00186,PR006,Nashville,C,1BR,777.0,3.7,2025-09-11,941.0,1017.0,8.06,2,0,0.77,Cleanliness,positive,Property is always clean and well-maintained.,1
L00187,PR006,Nashville,C,2BR,1029.0,5.4,2025-07-22,1287.0,1245.0,-3.26,2,4,1.48,Amenities,negative,Pool area feels outdated and underused.,1
L00188,PR006,Nashville,C,1BR,763.0,32.7,2023-04-12,945.0,917.0,-2.99,0,4,1.7,Amenities,positive,Amenity spaces are a great value for the rent.,0
L00189,PR006,Nashville,C,1BR,772.0,1.1,2025-11-28,944.0,975.0,3.35,1,1,0.41,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00190,PR006,Nashville,C,Studio,547.0,24.7,2023-12-12,654.0,667.0,2.02,0,0,0.25,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00191,PR006,Nashville,C,1BR,781.0,6.0,2025-07-03,1034.0,1066.0,3.08,2,0,0.92,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,1
L00192,PR006,Nashville,C,1BR,790.0,10.3,2025-02-22,1114.0,1195.0,7.26,2,3,0.94,Maintenance,positive,Quick turnaround on my maintenance request.,1
L00193,PR006,Nashville,C,2BR,1075.0,22.2,2024-02-28,1383.0,1460.0,5.58,0,0,0.82,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00194,PR006,Nashville,C,Studio,511.0,30.2,2023-06-28,668.0,705.0,5.53,0,0,0.86,Lighting,negative,Parking lot lighting is poor at night.,1
L00195,PR006,Nashville,C,1BR,740.0,5.9,2025-07-06,985.0,1096.0,11.23,0,0,0.2,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L00196,PR006,Nashville,C,3BR,1368.0,8.7,2025-04-13,1803.0,1750.0,-2.94,2,0,1.52,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00197,PR006,Nashville,C,Studio,473.0,7.5,2025-05-19,579.0,605.0,4.52,0,0,1.37,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,0
L00198,PR006,Nashville,C,1BR,800.0,1.0,2025-12-02,1138.0,1151.0,1.1,0,2,0.2,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00199,PR006,Nashville,C,2BR,1082.0,4.9,2025-08-05,1333.0,1482.0,11.18,1,0,0.38,Noise,negative,Thin walls make it hard to get any quiet.,1
L00200,PR006,Nashville,C,3BR,1322.0,8.6,2025-04-15,1772.0,1647.0,-5.0,0,1,0.86,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00201,PR006,Nashville,C,2BR,943.0,7.4,2025-05-21,1256.0,1170.0,-5.0,1,1,0.23,Noise,negative,Noise from neighboring units is a constant issue.,0
L00202,PR006,Nashville,C,2BR,1078.0,17.9,2024-07-06,1227.0,1295.0,5.52,0,1,1.4,Maintenance,positive,Quick turnaround on my maintenance request.,1
L00203,PR006,Nashville,C,2BR,1069.0,6.8,2025-06-09,1350.0,1480.0,9.63,0,0,0.7,Management Responsiveness,negative,Management is difficult to reach when issues come up.,0
L00204,PR007,Denver,A,1BR,772.0,24.6,2023-12-15,1324.0,1386.0,4.65,0,0,0.2,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00205,PR007,Denver,A,1BR,709.0,2.6,2025-10-14,1177.0,1206.0,2.49,1,0,1.76,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00206,PR007,Denver,A,2BR,1130.0,1.0,2025-12-02,2084.0,2009.0,-3.6,0,0,0.2,Noise,negative,Thin walls make it hard to get any quiet.,1
L00207,PR007,Denver,A,1BR,731.0,3.2,2025-09-26,1324.0,1362.0,2.83,0,0,1.9,Safety,negative,Parking area doesn't feel very secure at night.,1
L00208,PR007,Denver,A,Studio,507.0,5.8,2025-07-08,946.0,917.0,-3.08,0,1,0.2,Lighting,negative,Parking lot lighting is poor at night.,0
L00209,PR007,Denver,A,2BR,1035.0,10.0,2025-03-03,1690.0,1813.0,7.27,0,2,3.37,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00210,PR007,Denver,A,2BR,978.0,13.4,2024-11-21,1628.0,1541.0,-5.0,1,0,2.24,Safety,negative,Parking area doesn't feel very secure at night.,1
L00211,PR007,Denver,A,2BR,1092.0,33.8,2023-03-11,2090.0,2281.0,9.14,1,1,0.38,Amenities,positive,Amenity spaces are a great value for the rent.,0
L00212,PR007,Denver,A,1BR,814.0,10.0,2025-03-04,1486.0,1578.0,6.15,0,0,1.32,Amenities,negative,Pool area feels outdated and underused.,0
L00213,PR007,Denver,A,2BR,1077.0,9.7,2025-03-11,1989.0,2111.0,6.17,0,2,0.2,Safety,negative,"Front gate has been broken, security is a concern.",0
L00214,PR007,Denver,A,1BR,681.0,1.0,2025-12-02,1148.0,1070.0,-5.0,1,0,1.0,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00215,PR007,Denver,A,1BR,779.0,1.0,2025-12-02,1313.0,1344.0,2.36,2,1,0.76,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00216,PR007,Denver,A,2BR,992.0,11.2,2025-01-26,1882.0,2066.0,9.77,2,1,0.2,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00217,PR007,Denver,A,1BR,705.0,8.1,2025-05-01,1340.0,1359.0,1.41,0,3,0.47,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L00218,PR007,Denver,A,1BR,741.0,25.6,2023-11-16,1240.0,1223.0,-1.39,0,1,0.37,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L00219,PR007,Denver,A,Studio,523.0,2.5,2025-10-19,865.0,872.0,0.82,0,0,0.2,Safety,negative,"Front gate has been broken, security is a concern.",1
L00220,PR007,Denver,A,2BR,1026.0,1.0,2025-12-02,1824.0,1890.0,3.66,0,0,0.2,Noise,positive,"Building is quiet, never had a noise complaint.",0
L00221,PR007,Denver,A,2BR,1065.0,8.3,2025-04-23,1815.0,1810.0,-0.26,0,2,0.2,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00222,PR007,Denver,A,2BR,1119.0,3.8,2025-09-08,1904.0,2097.0,10.17,1,0,1.8,Noise,negative,Noise from neighboring units is a constant issue.,0
L00223,PR007,Denver,A,2BR,1126.0,1.0,2025-12-02,1864.0,1933.0,3.68,2,1,0.2,Noise,negative,Noise from neighboring units is a constant issue.,0
L00224,PR007,Denver,A,1BR,797.0,18.1,2024-07-02,1386.0,1403.0,1.22,0,3,0.2,Amenities,positive,Amenity spaces are a great value for the rent.,1
L00225,PR007,Denver,A,1BR,822.0,1.7,2025-11-12,1369.0,1334.0,-2.51,2,1,1.78,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00226,PR007,Denver,A,1BR,780.0,13.1,2024-11-29,1305.0,1389.0,6.42,1,0,1.31,Management Responsiveness,negative,Hard to get a response from the leasing office.,1
L00227,PR007,Denver,A,Studio,514.0,4.6,2025-08-14,937.0,996.0,6.31,0,0,1.75,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00228,PR007,Denver,A,1BR,782.0,2.7,2025-10-12,1396.0,1396.0,0.04,1,0,1.86,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00229,PR007,Denver,A,3BR,1382.0,6.7,2025-06-12,2545.0,2362.0,-5.0,1,2,2.88,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00230,PR007,Denver,A,Studio,533.0,22.6,2024-02-13,860.0,912.0,6.05,2,2,0.79,Management Responsiveness,negative,Hard to get a response from the leasing office.,0
L00231,PR007,Denver,A,1BR,757.0,7.0,2025-06-04,1355.0,1397.0,3.07,0,1,0.2,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L00232,PR007,Denver,A,1BR,716.0,19.5,2024-05-20,1441.0,1523.0,5.68,1,3,1.21,Lighting,negative,Parking lot lighting is poor at night.,1
L00233,PR007,Denver,A,1BR,711.0,1.9,2025-11-05,1245.0,1417.0,13.79,2,1,0.27,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00234,PR007,Denver,A,3BR,1343.0,20.7,2024-04-11,2524.0,2621.0,3.87,0,0,0.2,Amenities,positive,Amenity spaces are a great value for the rent.,1
L00235,PR007,Denver,A,1BR,756.0,3.8,2025-09-08,1419.0,1439.0,1.43,0,1,1.04,Maintenance,positive,Quick turnaround on my maintenance request.,1
L00236,PR007,Denver,A,1BR,725.0,15.8,2024-09-07,1364.0,1341.0,-1.74,0,0,1.81,Maintenance,positive,Quick turnaround on my maintenance request.,1
L00237,PR007,Denver,A,2BR,1103.0,11.7,2025-01-11,1994.0,2042.0,2.44,0,2,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00238,PR007,Denver,A,1BR,828.0,37.1,2022-12-02,1533.0,1606.0,4.8,2,0,2.22,Amenities,negative,Gym equipment has been broken for months.,0
L00239,PR007,Denver,A,1BR,685.0,6.9,2025-06-07,1277.0,1331.0,4.27,0,0,0.2,Amenities,positive,Amenity spaces are a great value for the rent.,1
L00240,PR007,Denver,A,1BR,772.0,1.0,2025-12-02,1434.0,1615.0,12.62,1,0,0.7,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00241,PR007,Denver,A,2BR,1076.0,1.0,2025-12-02,1798.0,1914.0,6.5,0,0,1.33,Management Responsiveness,positive,Management team is responsive and easy to work with.,0
L00242,PR007,Denver,A,3BR,1380.0,24.6,2023-12-17,2218.0,2292.0,3.33,0,1,0.55,Cleanliness,positive,Property is always clean and well-maintained.,1
L00243,PR007,Denver,A,2BR,1057.0,10.4,2025-02-19,1715.0,1723.0,0.47,2,1,0.2,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00244,PR007,Denver,A,1BR,745.0,20.9,2024-04-06,1311.0,1381.0,5.33,0,4,1.87,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00245,PR008,Denver,B,1BR,766.0,12.2,2024-12-25,1093.0,1175.0,7.48,0,3,2.56,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L00246,PR008,Denver,B,2BR,943.0,18.3,2024-06-23,1570.0,1543.0,-1.71,1,1,2.4,Amenities,positive,Amenity spaces are a great value for the rent.,0
L00247,PR008,Denver,B,1BR,776.0,6.4,2025-06-22,1119.0,1158.0,3.44,0,1,1.11,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00248,PR008,Denver,B,2BR,1087.0,14.3,2024-10-23,1637.0,1636.0,-0.02,0,1,2.22,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00249,PR008,Denver,B,2BR,1068.0,8.8,2025-04-09,1630.0,1663.0,2.06,0,1,3.12,Maintenance,negative,Maintenance request took 3 days to get resolved.,1
L00250,PR008,Denver,B,2BR,1191.0,2.9,2025-10-04,1788.0,1822.0,1.93,0,2,1.97,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00251,PR008,Denver,B,2BR,1044.0,16.9,2024-08-05,1548.0,1573.0,1.61,2,0,1.7,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00252,PR008,Denver,B,2BR,1058.0,11.4,2025-01-20,1464.0,1430.0,-2.28,2,4,1.42,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00253,PR008,Denver,B,1BR,825.0,6.2,2025-06-26,1336.0,1381.0,3.36,2,2,1.87,Amenities,negative,Gym equipment has been broken for months.,1
L00254,PR008,Denver,B,2BR,1035.0,33.9,2023-03-07,1709.0,1730.0,1.2,0,1,0.86,Management Responsiveness,positive,Management team is responsive and easy to work with.,0
L00255,PR008,Denver,B,2BR,1050.0,1.0,2025-12-02,1407.0,1257.0,-5.0,1,2,0.94,Maintenance,negative,Maintenance team is slow to respond to requests.,1
L00256,PR008,Denver,B,1BR,744.0,5.3,2025-07-24,1041.0,1190.0,14.26,0,2,1.67,Safety,positive,"Always feel safe on the property, good lighting and gated access.",0
L00257,PR008,Denver,B,Studio,542.0,1.0,2025-12-02,794.0,869.0,9.44,0,0,0.75,Noise,positive,"Building is quiet, never had a noise complaint.",0
L00258,PR008,Denver,B,1BR,758.0,20.4,2024-04-22,1064.0,1086.0,2.12,0,1,0.86,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00259,PR008,Denver,B,1BR,702.0,17.0,2024-08-04,1077.0,1121.0,4.09,0,2,1.22,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00260,PR008,Denver,B,2BR,1051.0,5.6,2025-07-14,1498.0,1470.0,-1.86,2,1,2.37,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00261,PR008,Denver,B,2BR,1047.0,15.8,2024-09-09,1763.0,1983.0,12.48,0,3,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",0
L00262,PR008,Denver,B,1BR,747.0,7.1,2025-06-01,1193.0,1354.0,13.49,1,1,1.98,Lighting,negative,Parking lot lighting is poor at night.,0
L00263,PR008,Denver,B,1BR,766.0,19.8,2024-05-11,1156.0,1211.0,4.78,2,1,2.01,Lighting,negative,Parking lot lighting is poor at night.,0
L00264,PR008,Denver,B,3BR,1378.0,8.5,2025-04-19,2180.0,2379.0,9.12,0,2,2.01,Safety,negative,Parking area doesn't feel very secure at night.,1
L00265,PR008,Denver,B,Studio,474.0,7.4,2025-05-20,753.0,790.0,4.88,0,0,0.41,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",0
L00266,PR008,Denver,B,1BR,790.0,38.2,2022-10-28,1137.0,1107.0,-2.68,0,1,0.2,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00267,PR008,Denver,B,2BR,1094.0,4.0,2025-09-01,1550.0,1580.0,1.94,0,1,1.78,Management Responsiveness,positive,Management team is responsive and easy to work with.,0
L00268,PR008,Denver,B,2BR,1155.0,1.8,2025-11-08,1729.0,1809.0,4.66,0,2,1.41,Cleanliness,negative,Common areas are not kept clean.,1
L00269,PR008,Denver,B,Studio,532.0,12.3,2024-12-24,833.0,847.0,1.73,2,1,2.23,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L00270,PR008,Denver,B,Studio,549.0,48.8,2021-12-11,824.0,848.0,2.91,0,2,0.52,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00271,PR008,Denver,B,Studio,532.0,6.6,2025-06-14,718.0,743.0,3.54,2,2,1.98,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00272,PR008,Denver,B,2BR,1153.0,1.0,2025-12-02,1635.0,1694.0,3.6,1,0,2.28,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00273,PR008,Denver,B,2BR,1108.0,5.8,2025-07-09,1644.0,1714.0,4.26,0,4,1.13,Management Responsiveness,positive,Management team is responsive and easy to work with.,0
L00274,PR008,Denver,B,1BR,746.0,9.9,2025-03-07,1107.0,1093.0,-1.3,0,3,1.64,Maintenance,positive,Quick turnaround on my maintenance request.,1
L00275,PR008,Denver,B,2BR,1203.0,2.5,2025-10-18,2004.0,2012.0,0.41,0,0,1.6,Management Responsiveness,negative,Hard to get a response from the leasing office.,0
L00276,PR008,Denver,B,2BR,1128.0,15.0,2024-10-02,1541.0,1504.0,-2.42,0,1,0.4,Safety,negative,Parking area doesn't feel very secure at night.,1
L00277,PR008,Denver,B,Studio,535.0,85.4,2018-11-25,821.0,894.0,8.89,0,1,1.75,Amenities,positive,Amenity spaces are a great value for the rent.,1
L00278,PR008,Denver,B,1BR,702.0,8.4,2025-04-21,1140.0,1065.0,-5.0,0,2,2.84,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00279,PR008,Denver,B,2BR,1010.0,6.1,2025-06-29,1711.0,1878.0,9.77,1,1,1.24,Safety,negative,Parking area doesn't feel very secure at night.,1
L00280,PR008,Denver,B,1BR,761.0,7.2,2025-05-29,1106.0,1227.0,10.93,1,0,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",0
L00281,PR008,Denver,B,1BR,755.0,1.7,2025-11-10,1159.0,1188.0,2.49,1,0,0.53,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00282,PR008,Denver,B,2BR,1047.0,30.1,2023-07-02,1613.0,1468.0,-5.0,1,1,0.2,Cleanliness,positive,Property is always clean and well-maintained.,1
L00283,PR008,Denver,B,2BR,1088.0,7.5,2025-05-18,1640.0,1676.0,2.19,0,1,2.51,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00284,PR008,Denver,B,2BR,1166.0,6.9,2025-06-07,1727.0,1790.0,3.68,0,1,1.98,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00285,PR009,Tampa,B,1BR,697.0,1.0,2025-12-02,1148.0,1152.0,0.36,2,2,1.56,Amenities,negative,Pool area feels outdated and underused.,0
L00286,PR009,Tampa,B,3BR,1285.0,4.9,2025-08-04,1965.0,2075.0,5.6,0,1,1.88,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L00287,PR009,Tampa,B,2BR,1059.0,5.0,2025-08-04,1763.0,1980.0,12.27,0,0,1.86,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00288,PR009,Tampa,B,1BR,796.0,5.4,2025-07-21,1244.0,1302.0,4.7,0,0,1.03,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00289,PR009,Tampa,B,1BR,764.0,2.5,2025-10-17,1300.0,1417.0,8.98,0,0,1.74,Maintenance,positive,Quick turnaround on my maintenance request.,0
L00290,PR009,Tampa,B,3BR,1285.0,21.4,2024-03-22,2124.0,2061.0,-2.95,0,0,0.2,Lighting,negative,Parking lot lighting is poor at night.,1
L00291,PR009,Tampa,B,2BR,1063.0,1.8,2025-11-07,1547.0,1621.0,4.79,2,1,1.43,Safety,positive,"Always feel safe on the property, good lighting and gated access.",0
L00292,PR009,Tampa,B,Studio,504.0,14.1,2024-10-30,864.0,851.0,-1.49,1,3,0.69,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00293,PR009,Tampa,B,2BR,1042.0,1.9,2025-11-06,1802.0,1741.0,-3.38,1,2,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00294,PR009,Tampa,B,1BR,787.0,1.0,2025-12-01,1221.0,1224.0,0.3,0,0,0.2,Cleanliness,negative,Hallways and trash areas need more attention.,1
L00295,PR009,Tampa,B,Studio,484.0,33.6,2023-03-16,819.0,901.0,9.96,0,2,0.2,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00296,PR009,Tampa,B,1BR,810.0,3.0,2025-10-04,1268.0,1379.0,8.75,0,0,1.26,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00297,PR009,Tampa,B,1BR,781.0,24.1,2023-12-31,1296.0,1364.0,5.22,0,0,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00298,PR009,Tampa,B,2BR,1139.0,11.0,2025-02-01,1737.0,1673.0,-3.66,0,2,0.25,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00299,PR009,Tampa,B,1BR,733.0,1.1,2025-11-28,1079.0,1111.0,3.02,0,0,1.61,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
